#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S2.783595425e+05|1.019141574e+07|1.021612767e+07|1.024271443e+07|1.021751291e+07|1.490219507e+04|1.492513364e+04|1.494971049e+04|1.492633701e+04|2.247585052e+11|2.255981076e+11|2.265034565e+11|2.256466299e+11|9.901995361e+03|9.912466797e+03|9.923708496e+03|9.913028320e+03|2.566595141e+03
1.161024320e+06|9.571720928e+06|9.605104128e+06|9.640526245e+06|9.601605625e+06|1.431082622e+04|1.434352318e+04|1.437814130e+04|1.433994531e+04|2.039476202e+11|2.050562699e+11|2.062334312e+11|2.049422253e+11|9.633716064e+03|9.648464844e+03|9.664078613e+03|9.646867188e+03|2.566595141e+03
1.181049250e+06|9.526716604e+06|9.594579064e+06|9.635258289e+06|9.586758068e+06|1.426655167e+04|1.433322848e+04|1.437299576e+04|1.432529594e+04|2.024561814e+11|2.047064981e+11|2.060583655e+11|2.044507756e+11|9.613780762e+03|9.643820801e+03|9.661760986e+03|9.640271484e+03|2.566595141e+03
1.196915378e+06|9.526520282e+06|9.557799802e+06|9.602617714e+06|9.559274024e+06|1.426635838e+04|1.429713847e+04|1.434109154e+04|1.429840009e+04|2.024496752e+11|2.034862755e+11|2.049736406e+11|2.035378233e+11|9.613692383e+03|9.627556641e+03|9.647371338e+03|9.628143555e+03|2.566595141e+03
1.213940517e+06|9.494786016e+06|9.539407797e+06|9.582474037e+06|9.536205148e+06|1.423503413e+04|1.427904430e+04|1.432138352e+04|1.427570506e+04|2.013994435e+11|2.028767628e+11|2.043042484e+11|2.027732698e+11|9.599593750e+03|9.619407715e+03|9.638478271e+03|9.617919922e+03|2.566595141e+03
1.231948625e+06|9.484503632e+06|9.532416496e+06|9.553794259e+06|9.520726221e+06|1.422485623e+04|1.427216309e+04|1.429319880e+04|1.426047163e+04|2.010596334e+11|2.026450763e+11|2.033535280e+11|2.022603404e+11|9.595016113e+03|9.616305176e+03|9.625780762e+03|9.611058594e+03|2.566595141e+03
1.249692948e+06|9.459902062e+06|9.509392374e+06|9.548273141e+06|9.507038254e+06|1.420048943e+04|1.424948077e+04|1.428776758e+04|1.424690147e+04|2.002466102e+11|2.018822750e+11|2.031705498e+11|2.018081946e+11|9.584052002e+03|9.606084473e+03|9.623339355e+03|9.604956055e+03|2.566595141e+03
1.266010640e+06|9.433235389e+06|9.480121579e+06|9.514940137e+06|9.475618408e+06|1.417402064e+04|1.422051757e+04|1.425495433e+04|1.421584563e+04|1.993660880e+11|2.009148117e+11|2.020659297e+11|2.007689534e+11|9.572149414e+03|9.593064941e+03|9.608549072e+03|9.590981445e+03|2.566595141e+03
1.285695928e+06|9.415876276e+06|9.468008280e+06|9.499900548e+06|9.457111117e+06|1.415672818e+04|1.420852067e+04|1.424009528e+04|1.419749402e+04|1.987939971e+11|2.005144968e+11|2.015684661e+11|2.001576345e+11|9.564389893e+03|9.587666016e+03|9.601867676e+03|9.582730469e+03|2.566595141e+03
1.301673087e+06|9.415509888e+06|9.457283836e+06|9.497518030e+06|9.456166147e+06|1.415636290e+04|1.419789481e+04|1.423773769e+04|1.419656648e+04|1.987819217e+11|2.001600833e+11|2.014897295e+11|2.001263057e+11|9.564222900e+03|9.582886719e+03|9.600803467e+03|9.582311523e+03|2.566595141e+03
1.317736420e+06|9.375944069e+06|9.429207846e+06|9.474129941e+06|9.426705588e+06|1.411690844e+04|1.417000949e+04|1.421458408e+04|1.416723885e+04|1.974780109e+11|1.992333483e+11|2.007167965e+11|1.991548303e+11|9.546501709e+03|9.570349609e+03|9.590391846e+03|9.569136719e+03|2.566595141e+03
