#RRR|Lz25|Lz50|Lz75|Lzmean|
3.143216222e+06|1.137026889e+28|1.779125367e+28|2.065684980e+28|1.621264307e+28|1.621264307e+30
3.144548135e+06|1.269438905e+28|1.767182186e+28|2.101916859e+28|1.626050263e+28|1.626050263e+30
3.145651547e+06|1.100091805e+28|1.733541143e+28|2.128462401e+28|1.583075343e+28|1.583075343e+30
3.146871898e+06|1.182521019e+28|1.767474478e+28|2.134326842e+28|1.615593938e+28|1.615593938e+30
3.148162666e+06|1.063584803e+28|1.759136571e+28|2.087096169e+28|1.569856116e+28|1.569856116e+30
3.149483168e+06|1.182675088e+28|1.748615543e+28|2.037035993e+28|1.592140176e+28|1.592140176e+30
3.150671488e+06|1.187529836e+28|1.872677155e+28|2.176417376e+28|1.670734005e+28|1.670734005e+30
3.151847061e+06|1.293482953e+28|1.875423183e+28|2.180260567e+28|1.680105289e+28|1.680105289e+30
3.152966273e+06|1.288849784e+28|1.913440735e+28|2.165886862e+28|1.644923585e+28|1.644923585e+30
3.154043568e+06|1.190641875e+28|1.644290857e+28|2.136224858e+28|1.579893270e+28|1.579893270e+30
3.155317823e+06|1.113348887e+28|1.815482496e+28|2.155494507e+28|1.614844404e+28|1.614844404e+30
3.156500656e+06|1.243931014e+28|1.781287334e+28|2.135213540e+28|1.619116885e+28|1.619116885e+30
3.157720588e+06|1.362789955e+28|1.780482675e+28|2.177523533e+28|1.676605825e+28|1.676605825e+30
3.158962484e+06|1.241692303e+28|1.902535262e+28|2.124414150e+28|1.631209417e+28|1.631209417e+30
3.160315217e+06|1.431210115e+28|1.808731904e+28|2.114465883e+28|1.696412592e+28|1.696412592e+30
3.161680337e+06|1.172098568e+28|1.793494166e+28|2.115182425e+28|1.626902520e+28|1.626902520e+30
3.163122950e+06|1.209403087e+28|1.756603164e+28|2.153320038e+28|1.662463366e+28|1.662463366e+30
3.164487328e+06|1.206297459e+28|1.648782726e+28|2.048607443e+28|1.570660998e+28|1.570660998e+30
3.165674738e+06|1.182978933e+28|1.675004228e+28|2.175160270e+28|1.595434506e+28|1.595434506e+30
3.167032539e+06|1.015452794e+28|1.580309977e+28|2.065161425e+28|1.507024355e+28|1.507024355e+30
3.168307730e+06|1.058309038e+28|1.619920728e+28|2.056843743e+28|1.544931462e+28|1.544931462e+30
3.169581365e+06|1.387815824e+28|1.901715734e+28|2.184626586e+28|1.748092604e+28|1.748092604e+30
3.170799876e+06|1.368411771e+28|1.783793220e+28|2.155460292e+28|1.703150010e+28|1.703150010e+30
3.171875963e+06|1.124589317e+28|1.664916996e+28|2.094303483e+28|1.568388020e+28|1.568388020e+30
3.173138792e+06|1.246574749e+28|1.907145326e+28|2.207388618e+28|1.686009289e+28|1.686009289e+30
3.174601309e+06|1.453888320e+28|1.902755540e+28|2.178062780e+28|1.773007930e+28|1.773007930e+30
3.176120067e+06|1.199590445e+28|1.769016967e+28|2.135241970e+28|1.647167609e+28|1.647167609e+30
3.177479345e+06|1.040158225e+28|1.755029443e+28|2.025503241e+28|1.558064301e+28|1.558064301e+30
3.178616599e+06|1.159465733e+28|1.796762170e+28|2.214132110e+28|1.658177015e+28|1.658177015e+30
3.179796627e+06|1.255039997e+28|1.839257737e+28|2.121917838e+28|1.672210028e+28|1.672210028e+30
3.181169457e+06|1.145319888e+28|1.694668020e+28|2.083553661e+28|1.585806371e+28|1.585806371e+30
3.182448233e+06|1.311383703e+28|1.776335982e+28|2.154203120e+28|1.682411692e+28|1.682411692e+30
3.183837147e+06|1.175039803e+28|1.760311048e+28|2.168255340e+28|1.640732335e+28|1.640732335e+30
3.184985046e+06|1.283675095e+28|1.848277835e+28|2.194809961e+28|1.684735210e+28|1.684735210e+30
3.186326303e+06|1.148024676e+28|1.807781200e+28|2.196746290e+28|1.671093620e+28|1.671093620e+30
3.187707379e+06|1.217849197e+28|1.735521774e+28|2.172993835e+28|1.631478873e+28|1.631478873e+30
3.189070722e+06|1.291995617e+28|1.759308253e+28|2.203486257e+28|1.644109551e+28|1.644109551e+30
3.190274146e+06|1.309753293e+28|1.920677700e+28|2.162674269e+28|1.698269933e+28|1.698269933e+30
3.191763628e+06|1.193480358e+28|1.748794902e+28|2.113661599e+28|1.634308146e+28|1.634308146e+30
3.193070471e+06|1.330898971e+28|1.828276301e+28|2.195594037e+28|1.682470057e+28|1.682470057e+30
3.194319684e+06|1.056299201e+28|1.701351866e+28|2.181037825e+28|1.598507504e+28|1.598507504e+30
3.195664525e+06|1.411223108e+28|2.006689510e+28|2.211290199e+28|1.764467352e+28|1.764467352e+30
3.196989499e+06|1.346686035e+28|1.827701139e+28|2.165831522e+28|1.707401766e+28|1.707401766e+30
3.198338435e+06|1.346881417e+28|1.909833792e+28|2.224795168e+28|1.751197111e+28|1.751197111e+30
3.199739155e+06|1.190704800e+28|1.805368965e+28|2.133962933e+28|1.656745492e+28|1.656745492e+30
3.200893130e+06|1.269904576e+28|1.764818463e+28|2.182212273e+28|1.653353540e+28|1.653353540e+30
3.201981663e+06|1.485412964e+28|1.924720365e+28|2.219455255e+28|1.779761272e+28|1.779761272e+30
3.203208194e+06|1.318668045e+28|1.885103373e+28|2.134647547e+28|1.720704397e+28|1.720704397e+30
3.204519215e+06|1.338903050e+28|1.902040531e+28|2.189183015e+28|1.713920651e+28|1.713920651e+30
3.205668049e+06|1.285024661e+28|1.907991413e+28|2.137906784e+28|1.702719877e+28|1.702719877e+30
3.206922016e+06|1.270050327e+28|1.807036127e+28|2.185948710e+28|1.680868445e+28|1.680868445e+30
3.208300903e+06|1.328342998e+28|1.934403906e+28|2.219744259e+28|1.742899279e+28|1.742899279e+30
3.209530591e+06|1.390953605e+28|1.952076079e+28|2.224764485e+28|1.782956365e+28|1.782956365e+30
3.210800574e+06|1.297893452e+28|1.920208585e+28|2.220526942e+28|1.721772979e+28|1.721772979e+30
3.211993104e+06|1.418336085e+28|1.953750068e+28|2.228154602e+28|1.762144805e+28|1.762144805e+30
3.213344669e+06|1.232976371e+28|1.757761572e+28|2.252277218e+28|1.694179162e+28|1.694179162e+30
3.214550960e+06|1.472204765e+28|1.936994278e+28|2.264405728e+28|1.787167741e+28|1.787167741e+30
3.215769778e+06|1.262706293e+28|1.906152593e+28|2.221118299e+28|1.710564309e+28|1.710564309e+30
3.217117910e+06|1.350968957e+28|1.815971952e+28|2.181809721e+28|1.711369021e+28|1.711369021e+30
3.218348800e+06|1.376999771e+28|1.958433921e+28|2.198413671e+28|1.781472855e+28|1.781472855e+30
3.219532399e+06|1.281586237e+28|1.891366687e+28|2.211076821e+28|1.747548961e+28|1.747548961e+30
3.220968867e+06|1.265154977e+28|1.812353893e+28|2.171304135e+28|1.670162897e+28|1.670162897e+30
3.222224951e+06|1.288947880e+28|1.822108485e+28|2.199668099e+28|1.721284975e+28|1.721284975e+30
3.223610870e+06|1.259094823e+28|1.796698554e+28|2.186222887e+28|1.703646574e+28|1.703646574e+30
3.224763109e+06|1.433142515e+28|1.909213985e+28|2.248578204e+28|1.789177715e+28|1.789177715e+30
3.226211810e+06|1.444868800e+28|1.934345937e+28|2.234060768e+28|1.793765770e+28|1.793765770e+30
3.227431826e+06|1.208333719e+28|1.737456636e+28|2.198793264e+28|1.657638812e+28|1.657638812e+30
3.228644666e+06|1.360345730e+28|1.885247030e+28|2.175975782e+28|1.743031940e+28|1.743031940e+30
3.229803122e+06|1.434840753e+28|1.990159161e+28|2.273751708e+28|1.816647495e+28|1.816647495e+30
3.231048720e+06|1.151528694e+28|1.829455821e+28|2.245597428e+28|1.684761732e+28|1.684761732e+30
3.232418655e+06|1.287467229e+28|1.835457733e+28|2.223392014e+28|1.722165138e+28|1.722165138e+30
3.233740068e+06|1.307192582e+28|1.830714072e+28|2.268205218e+28|1.740958740e+28|1.740958740e+30
3.235155493e+06|1.316813551e+28|1.806752144e+28|2.225963186e+28|1.750568898e+28|1.750568898e+30
3.236494375e+06|1.489955680e+28|1.928769463e+28|2.246702610e+28|1.790490405e+28|1.790490405e+30
3.237904242e+06|1.361439691e+28|1.893470557e+28|2.276786577e+28|1.776046843e+28|1.776046843e+30
3.239239996e+06|1.364088759e+28|1.934293513e+28|2.237148891e+28|1.780438123e+28|1.780438123e+30
3.240407564e+06|1.449102133e+28|1.870373891e+28|2.193444144e+28|1.756607696e+28|1.756607696e+30
3.241754245e+06|1.432707245e+28|1.951653551e+28|2.247888776e+28|1.801442365e+28|1.801442365e+30
3.243088318e+06|1.561443758e+28|2.030008513e+28|2.272898570e+28|1.866855381e+28|1.866855381e+30
3.244417054e+06|1.280891673e+28|1.873707315e+28|2.314571294e+28|1.754977245e+28|1.754977245e+30
3.245590803e+06|1.443420360e+28|1.828272912e+28|2.268677566e+28|1.773616399e+28|1.773616399e+30
3.246787342e+06|1.530339241e+28|2.042291686e+28|2.295837212e+28|1.873959569e+28|1.873959569e+30
3.248165274e+06|1.267805299e+28|1.924806872e+28|2.251099731e+28|1.774868135e+28|1.774868135e+30
3.249583906e+06|1.349200559e+28|1.920943218e+28|2.259694375e+28|1.779401155e+28|1.779401155e+30
3.250939239e+06|1.542203086e+28|2.034572005e+28|2.298990758e+28|1.860547729e+28|1.860547729e+30
3.252133321e+06|1.265719420e+28|1.800559684e+28|2.245438223e+28|1.723632872e+28|1.723632872e+30
3.253539779e+06|1.442400724e+28|1.938366033e+28|2.298785121e+28|1.805655268e+28|1.805655268e+30
3.254884819e+06|1.388719981e+28|1.948327254e+28|2.296216343e+28|1.827576212e+28|1.827576212e+30
3.256160848e+06|1.424065906e+28|1.988486004e+28|2.271459931e+28|1.828652795e+28|1.828652795e+30
3.257356119e+06|1.380433038e+28|1.847020513e+28|2.229332135e+28|1.730411235e+28|1.730411235e+30
3.258678174e+06|1.400962069e+28|1.923295034e+28|2.320412171e+28|1.788637926e+28|1.788637926e+30
3.259903656e+06|1.340586891e+28|2.099015710e+28|2.319921084e+28|1.862922796e+28|1.862922796e+30
3.261067446e+06|1.451346786e+28|1.970658585e+28|2.312103746e+28|1.818643447e+28|1.818643447e+30
3.262191393e+06|1.442715514e+28|1.923480101e+28|2.287592575e+28|1.827162313e+28|1.827162313e+30
3.263604884e+06|1.561060137e+28|2.131651810e+28|2.301083112e+28|1.876492673e+28|1.876492673e+30
3.265020747e+06|1.492025401e+28|1.990802145e+28|2.297187191e+28|1.856006154e+28|1.856006154e+30
3.266488355e+06|1.361183847e+28|1.892156201e+28|2.185588984e+28|1.770926385e+28|1.770926385e+30
3.267843303e+06|1.547578364e+28|1.944509949e+28|2.293029093e+28|1.848063057e+28|1.848063057e+30
3.269198527e+06|1.256567240e+28|1.711819935e+28|2.212948909e+28|1.695850654e+28|1.695850654e+30
3.270484856e+06|1.429042122e+28|1.925001519e+28|2.303381328e+28|1.831830959e+28|1.831830959e+30
3.271860059e+06|1.465954165e+28|1.831692598e+28|2.199912940e+28|1.802669305e+28|1.802669305e+30
3.273310601e+06|1.472168272e+28|1.889578375e+28|2.266598911e+28|1.830983592e+28|1.830983592e+30
3.274606705e+06|1.380458140e+28|2.015269186e+28|2.324728950e+28|1.855140277e+28|1.855140277e+30
3.275833038e+06|1.271220133e+28|1.873351152e+28|2.268895340e+28|1.786619064e+28|1.786619064e+30
3.277012558e+06|1.586131273e+28|2.006849026e+28|2.326330700e+28|1.914173921e+28|1.914173921e+30
3.278219632e+06|1.303246110e+28|1.920730012e+28|2.308671618e+28|1.805952036e+28|1.805952036e+30
3.279484796e+06|1.300825935e+28|1.811456025e+28|2.194324627e+28|1.738173540e+28|1.738173540e+30
3.280834211e+06|1.615331694e+28|2.100273400e+28|2.348387412e+28|1.937052946e+28|1.937052946e+30
3.282202428e+06|1.383710112e+28|2.014751296e+28|2.307084415e+28|1.834507884e+28|1.834507884e+30
3.283486978e+06|1.702467531e+28|2.110770277e+28|2.365655519e+28|1.961115206e+28|1.961115206e+30
3.284781237e+06|1.369107716e+28|1.994595299e+28|2.332737404e+28|1.849023155e+28|1.849023155e+30
3.286108079e+06|1.554418120e+28|2.038725999e+28|2.320155915e+28|1.901816527e+28|1.901816527e+30
3.287447623e+06|1.675530882e+28|2.159579244e+28|2.395947318e+28|1.963732244e+28|1.963732244e+30
3.288688649e+06|1.690125427e+28|2.071300516e+28|2.318055179e+28|1.950311183e+28|1.950311183e+30
3.289888878e+06|1.336196668e+28|1.981143731e+28|2.321945986e+28|1.825042145e+28|1.825042145e+30
3.291125526e+06|1.322480079e+28|1.946639011e+28|2.306051506e+28|1.801314776e+28|1.801314776e+30
3.292423572e+06|1.433074746e+28|1.968217510e+28|2.337404162e+28|1.860310815e+28|1.860310815e+30
3.293779095e+06|1.514656702e+28|2.030638440e+28|2.276834416e+28|1.877790105e+28|1.877790105e+30
3.295259175e+06|1.471995093e+28|1.990543973e+28|2.332925339e+28|1.856264545e+28|1.856264545e+30
3.296716676e+06|1.433252293e+28|2.019987840e+28|2.324838907e+28|1.876838060e+28|1.876838060e+30
3.297931827e+06|1.667455772e+28|2.138040931e+28|2.356963270e+28|1.969049148e+28|1.969049148e+30
3.299303274e+06|1.559513510e+28|2.132701474e+28|2.386302334e+28|1.958803747e+28|1.958803747e+30
