#RRR|Lz25|Lz50|Lz75|Lzmean|
1.952712652e+06|1.176771510e+28|2.229800184e+28|2.690528475e+28|1.939337662e+28|1.939337662e+30
1.958501035e+06|1.453694088e+28|2.243785417e+28|2.764395874e+28|2.011889162e+28|2.011889162e+30
1.963894674e+06|1.610519013e+28|2.331691034e+28|2.842242130e+28|2.131769052e+28|2.131769052e+30
1.968955779e+06|1.238747954e+28|2.261399590e+28|2.775810586e+28|1.979674601e+28|1.979674601e+30
1.974182263e+06|1.426305595e+28|2.443361608e+28|2.825252571e+28|2.044145813e+28|2.044145813e+30
1.979026739e+06|1.734962790e+28|2.301877764e+28|2.731592575e+28|2.105574581e+28|2.105574581e+30
1.984083575e+06|1.329224992e+28|2.413839056e+28|2.807194140e+28|2.075540390e+28|2.075540390e+30
1.989406425e+06|1.595680293e+28|2.592664905e+28|2.932314547e+28|2.203174796e+28|2.203174796e+30
1.994113743e+06|9.780708409e+27|2.036596236e+28|2.897679693e+28|1.901663622e+28|1.901663622e+30
1.999592035e+06|1.406837909e+28|2.181005735e+28|2.866286064e+28|2.004639796e+28|2.004639796e+30
2.005091642e+06|1.138000385e+28|2.051086958e+28|2.840795827e+28|1.901958292e+28|1.901958292e+30
2.009853530e+06|1.237603746e+28|2.076450199e+28|2.901960955e+28|1.980817044e+28|1.980817044e+30
2.014816193e+06|1.496957469e+28|2.393467249e+28|2.837771713e+28|2.132997537e+28|2.132997537e+30
2.020013902e+06|1.581855717e+28|2.354223332e+28|2.887719736e+28|2.124618275e+28|2.124618275e+30
2.025266713e+06|1.652941088e+28|2.352518658e+28|3.001644174e+28|2.107634813e+28|2.107634813e+30
2.030114364e+06|1.099876651e+28|2.454068709e+28|3.013180779e+28|2.073432554e+28|2.073432554e+30
2.035246316e+06|1.505843569e+28|2.336039795e+28|2.966664754e+28|2.115503863e+28|2.115503863e+30
2.040484742e+06|1.631584901e+28|2.439196657e+28|2.982311315e+28|2.235433569e+28|2.235433569e+30
2.045467428e+06|1.391997532e+28|2.445873147e+28|2.882185619e+28|2.154329497e+28|2.154329497e+30
