#RRR|Lz25|Lz50|Lz75|Lzmean|
1.076001259e+06|3.312265082e+26|5.438193507e+26|6.684701138e+26|4.832190492e+26|4.832190492e+28
1.079674679e+06|2.748268340e+26|4.993317525e+26|6.594600652e+26|4.521359542e+26|4.521359542e+28
1.083368803e+06|3.070428695e+26|5.491700565e+26|6.874445181e+26|4.789657029e+26|4.789657029e+28
1.087357297e+06|3.246427644e+26|4.746707433e+26|6.842912069e+26|4.801145186e+26|4.801145186e+28
1.091029617e+06|2.412297898e+26|4.902774802e+26|6.857305955e+26|4.546772868e+26|4.546772868e+28
1.094536497e+06|3.401727055e+26|5.531446579e+26|6.913832428e+26|4.940242654e+26|4.940242654e+28
1.098626301e+06|3.039664169e+26|5.292011366e+26|7.054306270e+26|4.885725528e+26|4.885725528e+28
1.102638315e+06|3.924638958e+26|5.727918508e+26|7.050173579e+26|5.202476954e+26|5.202476954e+28
1.106417561e+06|3.301597874e+26|5.663896064e+26|6.997246951e+26|4.948982682e+26|4.948982682e+28
1.110168624e+06|3.097933571e+26|5.948554057e+26|7.242431657e+26|5.103963458e+26|5.103963458e+28
1.113603346e+06|3.847590521e+26|6.207299740e+26|7.434516996e+26|5.421103543e+26|5.421103543e+28
1.117517994e+06|3.554966764e+26|5.629019085e+26|7.410053300e+26|5.206129967e+26|5.206129967e+28
1.121091497e+06|3.995740493e+26|6.176482251e+26|7.483581880e+26|5.483873214e+26|5.483873214e+28
1.125004493e+06|3.358026367e+26|6.030111028e+26|7.384736385e+26|5.382635687e+26|5.382635687e+28
1.128317065e+06|4.095372826e+26|5.866911215e+26|7.482356953e+26|5.443249949e+26|5.443249949e+28
1.131531355e+06|3.447735444e+26|6.053359812e+26|7.353737210e+26|5.330472463e+26|5.330472463e+28
1.135348798e+06|4.226699727e+26|6.743093526e+26|7.633028483e+26|5.931314260e+26|5.931314260e+28
1.139385227e+06|3.688474665e+26|5.464954197e+26|7.236273762e+26|5.150957130e+26|5.150957130e+28
1.143571214e+06|3.146491472e+26|6.071865073e+26|7.723352752e+26|5.375097772e+26|5.375097772e+28
1.146771168e+06|3.660850770e+26|6.276246727e+26|7.678625729e+26|5.476788312e+26|5.476788312e+28
1.150633635e+06|3.506086850e+26|6.560428902e+26|7.832133108e+26|5.562000901e+26|5.562000901e+28
1.154664486e+06|3.218365974e+26|5.996215518e+26|7.781763745e+26|5.292075994e+26|5.292075994e+28
1.158173704e+06|3.433479787e+26|6.071830572e+26|7.872868802e+26|5.382761266e+26|5.382761266e+28
1.161379261e+06|3.593788080e+26|6.051453961e+26|7.848092618e+26|5.474398566e+26|5.474398566e+28
1.165123731e+06|3.178217455e+26|5.418430842e+26|7.717100824e+26|5.226627410e+26|5.226627410e+28
1.168624380e+06|4.240890994e+26|6.514786930e+26|7.987454869e+26|5.884702454e+26|5.884702454e+28
1.171752764e+06|3.797393837e+26|6.081276561e+26|7.744025452e+26|5.554624842e+26|5.554624842e+28
1.174982789e+06|3.497736682e+26|6.291141412e+26|8.007704779e+26|5.551421910e+26|5.551421910e+28
1.177987396e+06|2.939824428e+26|5.835888536e+26|7.649169556e+26|5.419392846e+26|5.419392846e+28
