#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
3.85730933e+08 5.46531230e+00 3.37068626e+03 1.52360299e+12 9.12429813e+10 2.82010204e+07 2.54392657e+27 403
3.85945467e+08 5.46415451e+00 3.37016373e+03 1.52226735e+12 9.11842062e+10 2.82010204e+07 2.54612125e+27 403
3.86160000e+08 5.46299725e+00 3.36964145e+03 1.52093233e+12 9.11254582e+10 2.82010204e+07 2.54831791e+27 403
3.86374533e+08 5.46184053e+00 3.36911940e+03 1.51959792e+12 9.10667373e+10 2.82010204e+07 2.55051654e+27 403
3.86589067e+08 5.46068434e+00 3.36859759e+03 1.51826413e+12 9.10080434e+10 2.82010204e+07 2.55271715e+27 403
3.86803600e+08 5.45952868e+00 3.36807602e+03 1.51693095e+12 9.09493765e+10 2.82010204e+07 2.55491974e+27 403
3.87018133e+08 5.45837355e+00 3.36755470e+03 1.51559838e+12 9.08907364e+10 2.82010204e+07 2.55712430e+27 403
3.87232667e+08 5.45721895e+00 3.36703361e+03 1.51426642e+12 9.08321233e+10 2.82010204e+07 2.55933084e+27 403
3.87447200e+08 5.45606488e+00 3.36651276e+03 1.51293506e+12 9.07735369e+10 2.82010204e+07 2.56153936e+27 403
3.87661733e+08 5.45491133e+00 3.36599214e+03 1.51160432e+12 9.07149773e+10 2.82010204e+07 2.56374986e+27 403
3.87876267e+08 5.45375831e+00 3.36547177e+03 1.51027418e+12 9.06564444e+10 2.82010204e+07 2.56596233e+27 403
3.88090800e+08 5.45260582e+00 3.36495163e+03 1.50894464e+12 9.05979382e+10 2.82010204e+07 2.56817679e+27 403
3.88305333e+08 5.45145385e+00 3.36443173e+03 1.50761571e+12 9.05394585e+10 2.82010204e+07 2.57039323e+27 403
3.88519867e+08 5.45030240e+00 3.36391206e+03 1.50628738e+12 9.04810054e+10 2.82010204e+07 2.57261165e+27 403
3.88734400e+08 5.44915148e+00 3.36339263e+03 1.50495965e+12 9.04225788e+10 2.82010204e+07 2.57483205e+27 403
3.88948933e+08 5.44800107e+00 3.36287343e+03 1.50363252e+12 9.03641786e+10 2.82010204e+07 2.57705443e+27 403
3.89163467e+08 5.44685119e+00 3.36235447e+03 1.50230599e+12 9.03058048e+10 2.82010204e+07 2.57927879e+27 403
3.89378000e+08 5.44570182e+00 3.36183574e+03 1.50098005e+12 9.02474574e+10 2.82010204e+07 2.58150514e+27 403
3.89592533e+08 5.44455297e+00 3.36131725e+03 1.49965472e+12 9.01891362e+10 2.82010204e+07 2.58373347e+27 403
3.89807067e+08 5.44340464e+00 3.36079899e+03 1.49832998e+12 9.01308413e+10 2.82010204e+07 2.58596379e+27 403
3.90021600e+08 5.44225683e+00 3.36028096e+03 1.49700583e+12 9.00725725e+10 2.82010204e+07 2.58819609e+27 403
3.90236133e+08 5.44110953e+00 3.35976317e+03 1.49568227e+12 9.00143298e+10 2.82010204e+07 2.59043037e+27 403
3.90450667e+08 5.43996274e+00 3.35924560e+03 1.49435931e+12 8.99561133e+10 2.82010204e+07 2.59266664e+27 403
3.90665200e+08 5.43881646e+00 3.35872827e+03 1.49303694e+12 8.98979227e+10 2.82010204e+07 2.59490490e+27 403
3.90879733e+08 5.43767070e+00 3.35821117e+03 1.49171516e+12 8.98397582e+10 2.82010204e+07 2.59714514e+27 403
3.91094267e+08 5.43652545e+00 3.35769430e+03 1.49039396e+12 8.97816195e+10 2.82010204e+07 2.59938738e+27 403
3.91308800e+08 5.43538070e+00 3.35717766e+03 1.48907335e+12 8.97235068e+10 2.82010204e+07 2.60163160e+27 403
3.91523333e+08 5.43423647e+00 3.35666125e+03 1.48775333e+12 8.96654198e+10 2.82010204e+07 2.60387780e+27 403
3.91737867e+08 5.43308906e+00 3.35614404e+03 1.48643389e+12 8.96073468e+10 2.82010204e+07 2.60612600e+27 403
3.91952400e+08 5.43192830e+00 3.35562322e+03 1.48511504e+12 8.95492551e+10 2.82010204e+07 2.60837618e+27 403
3.92166933e+08 5.43076805e+00 3.35510262e+03 1.48379678e+12 8.94911891e+10 2.82010204e+07 2.61062835e+27 403
3.92381467e+08 5.42960832e+00 3.35458226e+03 1.48247910e+12 8.94331489e+10 2.82010204e+07 2.61288250e+27 403
3.92596000e+08 5.42844910e+00 3.35406213e+03 1.48116200e+12 8.93751345e+10 2.82010204e+07 2.61513864e+27 403
3.92810533e+08 5.42729040e+00 3.35354223e+03 1.47984549e+12 8.93171458e+10 2.82010204e+07 2.61739675e+27 403
3.93025067e+08 5.42613221e+00 3.35302256e+03 1.47852956e+12 8.92591828e+10 2.82010204e+07 2.61965686e+27 403
3.93239600e+08 5.42497454e+00 3.35250312e+03 1.47721421e+12 8.92012455e+10 2.82010204e+07 2.62191894e+27 403
3.93454133e+08 5.42381737e+00 3.35198390e+03 1.47589944e+12 8.91433337e+10 2.82010204e+07 2.62418302e+27 403
3.93668667e+08 5.42266072e+00 3.35146492e+03 1.47458525e+12 8.90854475e+10 2.82010204e+07 2.62644908e+27 403
3.93883200e+08 5.42150457e+00 3.35094617e+03 1.47327164e+12 8.90275868e+10 2.82010204e+07 2.62871713e+27 403
3.94097733e+08 5.42034894e+00 3.35042764e+03 1.47195860e+12 8.89697515e+10 2.82010204e+07 2.63098716e+27 403
3.94312267e+08 5.41919381e+00 3.34990934e+03 1.47064614e+12 8.89119416e+10 2.82010204e+07 2.63325918e+27 403
3.94526800e+08 5.41803918e+00 3.34939127e+03 1.46933426e+12 8.88541570e+10 2.82010204e+07 2.63553319e+27 403
3.94741333e+08 5.41688507e+00 3.34887343e+03 1.46802295e+12 8.87963977e+10 2.82010204e+07 2.63780919e+27 403
3.94955867e+08 5.41573145e+00 3.34835581e+03 1.46671221e+12 8.87386637e+10 2.82010204e+07 2.64008718e+27 403
3.95170400e+08 5.41457834e+00 3.34783842e+03 1.46540204e+12 8.86809549e+10 2.82010204e+07 2.64236715e+27 403
3.95384933e+08 5.41342574e+00 3.34732125e+03 1.46409244e+12 8.86232712e+10 2.82010204e+07 2.64464912e+27 403
3.95599467e+08 5.41227363e+00 3.34680431e+03 1.46278341e+12 8.85656126e+10 2.82010204e+07 2.64693308e+27 403
3.95814000e+08 5.41112202e+00 3.34628759e+03 1.46147495e+12 8.85079790e+10 2.82010204e+07 2.64921903e+27 403
3.96028533e+08 5.40997092e+00 3.34577110e+03 1.46016705e+12 8.84503705e+10 2.82010204e+07 2.65150697e+27 403
3.96243067e+08 5.40882031e+00 3.34525483e+03 1.45885973e+12 8.83927869e+10 2.82010204e+07 2.65379691e+27 403
3.96457600e+08 5.40767020e+00 3.34473878e+03 1.45755296e+12 8.83352282e+10 2.82010204e+07 2.65608883e+27 403
3.96672133e+08 5.40652059e+00 3.34422296e+03 1.45624676e+12 8.82776944e+10 2.82010204e+07 2.65838275e+27 403
3.96886667e+08 5.40537147e+00 3.34370736e+03 1.45494112e+12 8.82201854e+10 2.82010204e+07 2.66067867e+27 403
3.97101200e+08 5.40422285e+00 3.34319198e+03 1.45363604e+12 8.81627011e+10 2.82010204e+07 2.66297657e+27 403
3.97315733e+08 5.40307472e+00 3.34267682e+03 1.45233153e+12 8.81052416e+10 2.82010204e+07 2.66527648e+27 403
3.97530267e+08 5.40192709e+00 3.34216189e+03 1.45102757e+12 8.80478068e+10 2.82010204e+07 2.66757837e+27 403
3.97744800e+08 5.40077994e+00 3.34164717e+03 1.44972417e+12 8.79903965e+10 2.82010204e+07 2.66988227e+27 403
3.97959333e+08 5.39962770e+00 3.34112944e+03 1.44842133e+12 8.79329713e+10 2.82010204e+07 2.67218816e+27 403
3.98173867e+08 5.39846406e+00 3.34060505e+03 1.44711904e+12 8.78754863e+10 2.82010204e+07 2.67449604e+27 403
3.98388400e+08 5.39730091e+00 3.34008089e+03 1.44581732e+12 8.78180260e+10 2.82010204e+07 2.67680591e+27 403
3.98602933e+08 5.39613827e+00 3.33955695e+03 1.44451615e+12 8.77605904e+10 2.82010204e+07 2.67911778e+27 403
3.98817467e+08 5.39497612e+00 3.33903323e+03 1.44321554e+12 8.77031794e+10 2.82010204e+07 2.68143163e+27 403
3.99032000e+08 5.39381447e+00 3.33850974e+03 1.44191549e+12 8.76457929e+10 2.82010204e+07 2.68374748e+27 403
3.99246533e+08 5.39265332e+00 3.33798647e+03 1.44061599e+12 8.75884310e+10 2.82010204e+07 2.68606532e+27 403
3.99461067e+08 5.39149267e+00 3.33746343e+03 1.43931704e+12 8.75310936e+10 2.82010204e+07 2.68838515e+27 403
3.99675600e+08 5.39033250e+00 3.33694061e+03 1.43801865e+12 8.74737807e+10 2.82010204e+07 2.69070697e+27 403
3.99890133e+08 5.38917284e+00 3.33641801e+03 1.43672081e+12 8.74164921e+10 2.82010204e+07 2.69303078e+27 403
4.00104667e+08 5.38801366e+00 3.33589563e+03 1.43542352e+12 8.73592279e+10 2.82010204e+07 2.69535659e+27 403
4.00319200e+08 5.38685498e+00 3.33537348e+03 1.43412678e+12 8.73019880e+10 2.82010204e+07 2.69768439e+27 403
4.00533733e+08 5.38569679e+00 3.33485154e+03 1.43283059e+12 8.72447723e+10 2.82010204e+07 2.70001419e+27 403
4.00748267e+08 5.38453909e+00 3.33432983e+03 1.43153495e+12 8.71875809e+10 2.82010204e+07 2.70234598e+27 403
4.00962800e+08 5.38338188e+00 3.33380834e+03 1.43023985e+12 8.71304137e+10 2.82010204e+07 2.70467977e+27 403
4.01177333e+08 5.38222515e+00 3.33328707e+03 1.42894530e+12 8.70732705e+10 2.82010204e+07 2.70701556e+27 403
4.01391867e+08 5.38106892e+00 3.33276602e+03 1.42765130e+12 8.70161515e+10 2.82010204e+07 2.70935334e+27 403
4.01606400e+08 5.37991317e+00 3.33224518e+03 1.42635783e+12 8.69590565e+10 2.82010204e+07 2.71169311e+27 403
4.01820933e+08 5.37875790e+00 3.33172457e+03 1.42506492e+12 8.69019854e+10 2.82010204e+07 2.71403489e+27 403
4.02035467e+08 5.37760312e+00 3.33120417e+03 1.42377254e+12 8.68449384e+10 2.82010204e+07 2.71637866e+27 403
4.02250000e+08 5.37644883e+00 3.33068400e+03 1.42248070e+12 8.67879152e+10 2.82010204e+07 2.71872443e+27 403
4.02464533e+08 5.37529502e+00 3.33016404e+03 1.42118941e+12 8.67309159e+10 2.82010204e+07 2.72107220e+27 403
4.02679067e+08 5.37414169e+00 3.32964429e+03 1.41989865e+12 8.66739404e+10 2.82010204e+07 2.72342197e+27 403
4.02893600e+08 5.37298884e+00 3.32912477e+03 1.41860843e+12 8.66169886e+10 2.82010204e+07 2.72577373e+27 403
4.03108133e+08 5.37183647e+00 3.32860546e+03 1.41731874e+12 8.65600606e+10 2.82010204e+07 2.72812750e+27 403
4.03322667e+08 5.37068458e+00 3.32808637e+03 1.41602959e+12 8.65031563e+10 2.82010204e+07 2.73048327e+27 403
4.03537200e+08 5.36953317e+00 3.32756749e+03 1.41474098e+12 8.64462756e+10 2.82010204e+07 2.73284104e+27 403
4.03751733e+08 5.36838224e+00 3.32704883e+03 1.41345290e+12 8.63894185e+10 2.82010204e+07 2.73520081e+27 403
4.03966267e+08 5.36723178e+00 3.32653038e+03 1.41216535e+12 8.63325849e+10 2.82010204e+07 2.73756259e+27 403
4.04180800e+08 5.36607269e+00 3.32600837e+03 1.41087834e+12 8.62757335e+10 2.82010204e+07 2.73992636e+27 403
4.04395333e+08 5.36490530e+00 3.32548292e+03 1.40959186e+12 8.62188656e+10 2.82010204e+07 2.74229214e+27 403
4.04609867e+08 5.36373839e+00 3.32495770e+03 1.40830591e+12 8.61620212e+10 2.82010204e+07 2.74465991e+27 403
4.04824400e+08 5.36257196e+00 3.32443269e+03 1.40702049e+12 8.61052004e+10 2.82010204e+07 2.74702968e+27 403
4.05038933e+08 5.36140602e+00 3.32390790e+03 1.40573561e+12 8.60484032e+10 2.82010204e+07 2.74940144e+27 403
4.05253467e+08 5.36024056e+00 3.32338333e+03 1.40445126e+12 8.59916295e+10 2.82010204e+07 2.75177520e+27 403
4.05468000e+08 5.35907558e+00 3.32285897e+03 1.40316744e+12 8.59348792e+10 2.82010204e+07 2.75415096e+27 403
4.05682533e+08 5.35791109e+00 3.32233483e+03 1.40188415e+12 8.58781524e+10 2.82010204e+07 2.75652871e+27 403
4.05897067e+08 5.35674707e+00 3.32181091e+03 1.40060138e+12 8.58214490e+10 2.82010204e+07 2.75890847e+27 403
4.06111600e+08 5.35558353e+00 3.32128720e+03 1.39931914e+12 8.57647689e+10 2.82010204e+07 2.76129022e+27 403
4.06326133e+08 5.35442047e+00 3.32076371e+03 1.39803743e+12 8.57081121e+10 2.82010204e+07 2.76367397e+27 403
4.06540667e+08 5.35325789e+00 3.32024043e+03 1.39675625e+12 8.56514786e+10 2.82010204e+07 2.76605972e+27 403
4.06755200e+08 5.35209578e+00 3.31971737e+03 1.39547559e+12 8.55948683e+10 2.82010204e+07 2.76844747e+27 403
4.06969733e+08 5.35093415e+00 3.31919452e+03 1.39419545e+12 8.55382811e+10 2.82010204e+07 2.77083722e+27 403
4.07184267e+08 5.34977300e+00 3.31867188e+03 1.39291584e+12 8.54817171e+10 2.82010204e+07 2.77322897e+27 403
4.07398800e+08 5.34861232e+00 3.31814946e+03 1.39163674e+12 8.54251762e+10 2.82010204e+07 2.77562273e+27 403
4.07613333e+08 5.34745211e+00 3.31762725e+03 1.39035817e+12 8.53686583e+10 2.82010204e+07 2.77801848e+27 403
4.07827867e+08 5.34629238e+00 3.31710526e+03 1.38908012e+12 8.53121634e+10 2.82010204e+07 2.78041624e+27 403
4.08042400e+08 5.34513311e+00 3.31658347e+03 1.38780258e+12 8.52556915e+10 2.82010204e+07 2.78281600e+27 403
4.08256933e+08 5.34397432e+00 3.31606190e+03 1.38652557e+12 8.51992425e+10 2.82010204e+07 2.78521777e+27 403
4.08471467e+08 5.34281599e+00 3.31554054e+03 1.38524907e+12 8.51428163e+10 2.82010204e+07 2.78762153e+27 403
4.08686000e+08 5.34165814e+00 3.31501939e+03 1.38397308e+12 8.50864131e+10 2.82010204e+07 2.79002731e+27 403
4.08900533e+08 5.34050075e+00 3.31449845e+03 1.38269761e+12 8.50300326e+10 2.82010204e+07 2.79243508e+27 403
4.09115067e+08 5.33934383e+00 3.31397772e+03 1.38142266e+12 8.49736748e+10 2.82010204e+07 2.79484486e+27 403
4.09329600e+08 5.33818738e+00 3.31345720e+03 1.38014822e+12 8.49173398e+10 2.82010204e+07 2.79725665e+27 403
4.09544133e+08 5.33703139e+00 3.31293689e+03 1.37887429e+12 8.48610275e+10 2.82010204e+07 2.79967044e+27 403
4.09758667e+08 5.33587586e+00 3.31241679e+03 1.37760087e+12 8.48047378e+10 2.82010204e+07 2.80208624e+27 403
4.09973200e+08 5.33472080e+00 3.31189690e+03 1.37632796e+12 8.47484706e+10 2.82010204e+07 2.80450404e+27 403
4.10187733e+08 5.33356621e+00 3.31137722e+03 1.37505557e+12 8.46922261e+10 2.82010204e+07 2.80692386e+27 403
4.10402267e+08 5.33239761e+00 3.31085127e+03 1.37378368e+12 8.46359358e+10 2.82010204e+07 2.80934568e+27 403
4.10616800e+08 5.33122582e+00 3.31032389e+03 1.37251230e+12 8.45796508e+10 2.82010204e+07 2.81176950e+27 403
4.10831333e+08 5.33005450e+00 3.30979672e+03 1.37124143e+12 8.45233883e+10 2.82010204e+07 2.81419532e+27 403
4.11045867e+08 5.32888365e+00 3.30926977e+03 1.36997107e+12 8.44671485e+10 2.82010204e+07 2.81662314e+27 403
4.11260400e+08 5.32771327e+00 3.30874303e+03 1.36870122e+12 8.44109313e+10 2.82010204e+07 2.81905297e+27 403
4.11474933e+08 5.32654336e+00 3.30821650e+03 1.36743188e+12 8.43547366e+10 2.82010204e+07 2.82148479e+27 403
4.11689467e+08 5.32537392e+00 3.30769018e+03 1.36616305e+12 8.42985644e+10 2.82010204e+07 2.82391862e+27 403
4.11904000e+08 5.32420495e+00 3.30716407e+03 1.36489473e+12 8.42424146e+10 2.82010204e+07 2.82635445e+27 403
4.12118533e+08 5.32303644e+00 3.30663817e+03 1.36362691e+12 8.41862873e+10 2.82010204e+07 2.82879228e+27 403
4.12333067e+08 5.32186840e+00 3.30611248e+03 1.36235959e+12 8.41301823e+10 2.82010204e+07 2.83123211e+27 403
4.12547600e+08 5.32070083e+00 3.30558699e+03 1.36109278e+12 8.40740997e+10 2.82010204e+07 2.83367395e+27 403
4.12762133e+08 5.31953371e+00 3.30506172e+03 1.35982647e+12 8.40180393e+10 2.82010204e+07 2.83611779e+27 403
4.12976667e+08 5.31836706e+00 3.30453666e+03 1.35856066e+12 8.39620013e+10 2.82010204e+07 2.83856364e+27 403
4.13191200e+08 5.31720088e+00 3.30401180e+03 1.35729536e+12 8.39059854e+10 2.82010204e+07 2.84101149e+27 403
4.13405733e+08 5.31603515e+00 3.30348716e+03 1.35603055e+12 8.38499917e+10 2.82010204e+07 2.84346135e+27 403
4.13620267e+08 5.31486989e+00 3.30296272e+03 1.35476625e+12 8.37940202e+10 2.82010204e+07 2.84591321e+27 403
4.13834800e+08 5.31370509e+00 3.30243848e+03 1.35350244e+12 8.37380707e+10 2.82010204e+07 2.84836708e+27 403
4.14049333e+08 5.31254074e+00 3.30191446e+03 1.35223913e+12 8.36821434e+10 2.82010204e+07 2.85082295e+27 403
4.14263867e+08 5.31137686e+00 3.30139064e+03 1.35097632e+12 8.36262380e+10 2.82010204e+07 2.85328084e+27 403
4.14478400e+08 5.31021343e+00 3.30086702e+03 1.34971400e+12 8.35703546e+10 2.82010204e+07 2.85574072e+27 403
4.14692933e+08 5.30905046e+00 3.30034361e+03 1.34845218e+12 8.35144932e+10 2.82010204e+07 2.85820262e+27 403
4.14907467e+08 5.30788795e+00 3.29982041e+03 1.34719085e+12 8.34586537e+10 2.82010204e+07 2.86066653e+27 403
4.15122000e+08 5.30672589e+00 3.29929741e+03 1.34593001e+12 8.34028360e+10 2.82010204e+07 2.86313244e+27 403
4.15336533e+08 5.30556428e+00 3.29877462e+03 1.34466967e+12 8.33470402e+10 2.82010204e+07 2.86560036e+27 403
4.15551067e+08 5.30440313e+00 3.29825203e+03 1.34340982e+12 8.32912662e+10 2.82010204e+07 2.86807030e+27 403
4.15765600e+08 5.30324243e+00 3.29772964e+03 1.34215046e+12 8.32355139e+10 2.82010204e+07 2.87054224e+27 403
4.15980133e+08 5.30208218e+00 3.29720746e+03 1.34089159e+12 8.31797834e+10 2.82010204e+07 2.87301619e+27 403
4.16194667e+08 5.30092239e+00 3.29668548e+03 1.33963321e+12 8.31240745e+10 2.82010204e+07 2.87549215e+27 403
4.16409200e+08 5.29975931e+00 3.29616164e+03 1.33837532e+12 8.30683653e+10 2.82010204e+07 2.87797013e+27 403
4.16623733e+08 5.29858212e+00 3.29562999e+03 1.33711791e+12 8.30125923e+10 2.82010204e+07 2.88045011e+27 403
4.16838267e+08 5.29740539e+00 3.29509854e+03 1.33586100e+12 8.29568410e+10 2.82010204e+07 2.88293210e+27 403
4.17052800e+08 5.29622912e+00 3.29456729e+03 1.33460458e+12 8.29011115e+10 2.82010204e+07 2.88541609e+27 403
4.17267333e+08 5.29505331e+00 3.29403626e+03 1.33334864e+12 8.28454037e+10 2.82010204e+07 2.88790208e+27 403
4.17481867e+08 5.29387795e+00 3.29350543e+03 1.33209319e+12 8.27897175e+10 2.82010204e+07 2.89039008e+27 403
4.17696400e+08 5.29270306e+00 3.29297481e+03 1.33083824e+12 8.27340531e+10 2.82010204e+07 2.89288009e+27 403
4.17910933e+08 5.29152862e+00 3.29244439e+03 1.32958376e+12 8.26784102e+10 2.82010204e+07 2.89537209e+27 403
4.18125467e+08 5.29035463e+00 3.29191418e+03 1.32832978e+12 8.26227889e+10 2.82010204e+07 2.89786611e+27 403
4.18340000e+08 5.28918110e+00 3.29138418e+03 1.32707627e+12 8.25671891e+10 2.82010204e+07 2.90036213e+27 403
4.18554533e+08 5.28800802e+00 3.29085438e+03 1.32582326e+12 8.25116109e+10 2.82010204e+07 2.90286016e+27 403
4.18769067e+08 5.28683540e+00 3.29032478e+03 1.32457072e+12 8.24560541e+10 2.82010204e+07 2.90536019e+27 403
4.18983600e+08 5.28566323e+00 3.28979539e+03 1.32331867e+12 8.24005187e+10 2.82010204e+07 2.90786223e+27 403
4.19198133e+08 5.28449151e+00 3.28926620e+03 1.32206710e+12 8.23450047e+10 2.82010204e+07 2.91036628e+27 403
4.19412667e+08 5.28332024e+00 3.28873722e+03 1.32081601e+12 8.22895121e+10 2.82010204e+07 2.91287234e+27 403
4.19627200e+08 5.28214942e+00 3.28820844e+03 1.31956540e+12 8.22340408e+10 2.82010204e+07 2.91538040e+27 403
4.19841733e+08 5.28097905e+00 3.28767986e+03 1.31831527e+12 8.21785908e+10 2.82010204e+07 2.91789048e+27 403
4.20056267e+08 5.27980913e+00 3.28715149e+03 1.31706562e+12 8.21231620e+10 2.82010204e+07 2.92040256e+27 403
4.20270800e+08 5.27863965e+00 3.28662331e+03 1.31581644e+12 8.20677544e+10 2.82010204e+07 2.92291665e+27 403
4.20485333e+08 5.27747062e+00 3.28609534e+03 1.31456775e+12 8.20123680e+10 2.82010204e+07 2.92543276e+27 403
4.20699867e+08 5.27630204e+00 3.28556757e+03 1.31331952e+12 8.19570028e+10 2.82010204e+07 2.92795087e+27 403
4.20914400e+08 5.27513391e+00 3.28504001e+03 1.31207178e+12 8.19016586e+10 2.82010204e+07 2.93047099e+27 403
4.21128933e+08 5.27396622e+00 3.28451264e+03 1.31082451e+12 8.18463355e+10 2.82010204e+07 2.93299313e+27 403
4.21343467e+08 5.27279897e+00 3.28398547e+03 1.30957771e+12 8.17910335e+10 2.82010204e+07 2.93551727e+27 403
4.21558000e+08 5.27163216e+00 3.28345850e+03 1.30833138e+12 8.17357524e+10 2.82010204e+07 2.93804343e+27 403
4.21772533e+08 5.27046580e+00 3.28293174e+03 1.30708553e+12 8.16804923e+10 2.82010204e+07 2.94057160e+27 403
4.21987067e+08 5.26929988e+00 3.28240517e+03 1.30584014e+12 8.16252531e+10 2.82010204e+07 2.94310179e+27 403
4.22201600e+08 5.26813440e+00 3.28187880e+03 1.30459523e+12 8.15700348e+10 2.82010204e+07 2.94563398e+27 403
4.22416133e+08 5.26696936e+00 3.28135263e+03 1.30335079e+12 8.15148373e+10 2.82010204e+07 2.94816819e+27 403
4.22630667e+08 5.26579082e+00 3.28082217e+03 1.30210681e+12 8.14596268e+10 2.82010204e+07 2.95070441e+27 403
4.22845200e+08 5.26460783e+00 3.28029033e+03 1.30086331e+12 8.14044253e+10 2.82010204e+07 2.95324265e+27 403
4.23059733e+08 5.26342529e+00 3.27975869e+03 1.29962027e+12 8.13492447e+10 2.82010204e+07 2.95578288e+27 403
4.23274267e+08 5.26224320e+00 3.27922725e+03 1.29837771e+12 8.12940850e+10 2.82010204e+07 2.95832512e+27 403
4.23488800e+08 5.26106155e+00 3.27869602e+03 1.29713562e+12 8.12389462e+10 2.82010204e+07 2.96086937e+27 403
4.23703333e+08 5.25988035e+00 3.27816498e+03 1.29589400e+12 8.11838283e+10 2.82010204e+07 2.96341562e+27 403
4.23917867e+08 5.25869960e+00 3.27763415e+03 1.29465285e+12 8.11287312e+10 2.82010204e+07 2.96596389e+27 403
4.24132400e+08 5.25751930e+00 3.27710352e+03 1.29341216e+12 8.10736549e+10 2.82010204e+07 2.96851415e+27 403
4.24346933e+08 5.25633944e+00 3.27657308e+03 1.29217194e+12 8.10185993e+10 2.82010204e+07 2.97106643e+27 403
4.24561467e+08 5.25516002e+00 3.27604285e+03 1.29093219e+12 8.09635644e+10 2.82010204e+07 2.97362071e+27 403
4.24776000e+08 5.25398105e+00 3.27551282e+03 1.28969290e+12 8.09085503e+10 2.82010204e+07 2.97617701e+27 403
4.24990533e+08 5.25280251e+00 3.27498298e+03 1.28845408e+12 8.08535567e+10 2.82010204e+07 2.97873531e+27 403
4.25205067e+08 5.25162443e+00 3.27445334e+03 1.28721572e+12 8.07985838e+10 2.82010204e+07 2.98129562e+27 403
4.25419600e+08 5.25044678e+00 3.27392390e+03 1.28597782e+12 8.07436315e+10 2.82010204e+07 2.98385794e+27 403
4.25634133e+08 5.24926957e+00 3.27339466e+03 1.28474039e+12 8.06886997e+10 2.82010204e+07 2.98642227e+27 403
4.25848667e+08 5.24809280e+00 3.27286562e+03 1.28350341e+12 8.06337884e+10 2.82010204e+07 2.98898861e+27 403
4.26063200e+08 5.24691647e+00 3.27233678e+03 1.28226690e+12 8.05788977e+10 2.82010204e+07 2.99155696e+27 403
4.26277733e+08 5.24574058e+00 3.27180813e+03 1.28103085e+12 8.05240273e+10 2.82010204e+07 2.99412732e+27 403
4.26492267e+08 5.24456512e+00 3.27127968e+03 1.27979526e+12 8.04691774e+10 2.82010204e+07 2.99669969e+27 403
4.26706800e+08 5.24339011e+00 3.27075142e+03 1.27856012e+12 8.04143478e+10 2.82010204e+07 2.99927407e+27 403
4.26921333e+08 5.24221553e+00 3.27022336e+03 1.27732544e+12 8.03595386e+10 2.82010204e+07 3.00185047e+27 403
4.27135867e+08 5.24104138e+00 3.26969550e+03 1.27609123e+12 8.03047497e+10 2.82010204e+07 3.00442888e+27 403
4.27350400e+08 5.23986767e+00 3.26916783e+03 1.27485746e+12 8.02499811e+10 2.82010204e+07 3.00700930e+27 403
4.27564933e+08 5.23869439e+00 3.26864035e+03 1.27362415e+12 8.01952327e+10 2.82010204e+07 3.00959173e+27 403
4.27779467e+08 5.23752155e+00 3.26811308e+03 1.27239130e+12 8.01405045e+10 2.82010204e+07 3.01217618e+27 403
4.27994000e+08 5.23634913e+00 3.26758599e+03 1.27115890e+12 8.00857965e+10 2.82010204e+07 3.01476264e+27 403
4.28208533e+08 5.23517715e+00 3.26705910e+03 1.26992696e+12 8.00311087e+10 2.82010204e+07 3.01735111e+27 403
4.28423067e+08 5.23400560e+00 3.26653240e+03 1.26869546e+12 7.99764410e+10 2.82010204e+07 3.01994160e+27 403
4.28637600e+08 5.23282646e+00 3.26600117e+03 1.26746442e+12 7.99217465e+10 2.82010204e+07 3.02253410e+27 403
4.28852133e+08 5.23163692e+00 3.26546374e+03 1.26623383e+12 7.98670089e+10 2.82010204e+07 3.02512862e+27 403
4.29066667e+08 5.23044782e+00 3.26492651e+03 1.26500370e+12 7.98122914e+10 2.82010204e+07 3.02772514e+27 403
4.29281200e+08 5.22925916e+00 3.26438948e+03 1.26377402e+12 7.97575942e+10 2.82010204e+07 3.03032367e+27 403
4.29495733e+08 5.22807094e+00 3.26385265e+03 1.26254479e+12 7.97029171e+10 2.82010204e+07 3.03292420e+27 403
4.29710267e+08 5.22688315e+00 3.26331602e+03 1.26131601e+12 7.96482602e+10 2.82010204e+07 3.03552674e+27 403
4.29924800e+08 5.22569580e+00 3.26277958e+03 1.26008769e+12 7.95936235e+10 2.82010204e+07 3.03813129e+27 403
4.30139333e+08 5.22450889e+00 3.26224334e+03 1.25885982e+12 7.95390068e+10 2.82010204e+07 3.04073785e+27 403
4.30353867e+08 5.22332242e+00 3.26170730e+03 1.25763240e+12 7.94844101e+10 2.82010204e+07 3.04334641e+27 403
4.30568400e+08 5.22213638e+00 3.26117145e+03 1.25640543e+12 7.94298335e+10 2.82010204e+07 3.04595698e+27 403
4.30782933e+08 5.22095077e+00 3.26063580e+03 1.25517890e+12 7.93752769e+10 2.82010204e+07 3.04856956e+27 403
4.30997467e+08 5.21976560e+00 3.26010035e+03 1.25395283e+12 7.93207403e+10 2.82010204e+07 3.05118415e+27 403
4.31212000e+08 5.21858086e+00 3.25956509e+03 1.25272720e+12 7.92662235e+10 2.82010204e+07 3.05380075e+27 403
4.31426533e+08 5.21739656e+00 3.25903003e+03 1.25150202e+12 7.92117267e+10 2.82010204e+07 3.05641936e+27 403
