#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
3.07731167e+08 1.00561659e+01 4.29078817e+03 1.39435431e+12 3.91587889e+10 1.81731155e+07 1.32585013e+27 402
3.07927800e+08 1.00534359e+01 4.28898367e+03 1.39251010e+12 3.91211922e+10 1.81731155e+07 1.32820625e+27 402
3.08124433e+08 1.00507054e+01 4.28717875e+03 1.39066546e+12 3.90835870e+10 1.81731155e+07 1.33056474e+27 402
3.08321067e+08 1.00479742e+01 4.28537342e+03 1.38882041e+12 3.90459732e+10 1.81731155e+07 1.33292560e+27 402
3.08517700e+08 1.00452424e+01 4.28356769e+03 1.38697493e+12 3.90083510e+10 1.81731155e+07 1.33528883e+27 402
3.08714333e+08 1.00425100e+01 4.28176155e+03 1.38512905e+12 3.89707202e+10 1.81731155e+07 1.33765442e+27 402
3.08910967e+08 1.00397770e+01 4.27995500e+03 1.38328275e+12 3.89330810e+10 1.81731155e+07 1.34002239e+27 402
3.09107600e+08 1.00370434e+01 4.27814805e+03 1.38143603e+12 3.88954334e+10 1.81731155e+07 1.34239273e+27 402
3.09304233e+08 1.00342846e+01 4.27632230e+03 1.37958891e+12 3.88577664e+10 1.81731155e+07 1.34476544e+27 402
3.09500867e+08 1.00315249e+01 4.27449585e+03 1.37774137e+12 3.88200909e+10 1.81731155e+07 1.34714052e+27 402
3.09697500e+08 1.00287645e+01 4.27266900e+03 1.37589344e+12 3.87824072e+10 1.81731155e+07 1.34951795e+27 402
3.09894133e+08 1.00260035e+01 4.27084175e+03 1.37404509e+12 3.87447152e+10 1.81731155e+07 1.35189776e+27 402
3.10090767e+08 1.00232419e+01 4.26901410e+03 1.37219635e+12 3.87070150e+10 1.81731155e+07 1.35427993e+27 402
3.10287400e+08 1.00204798e+01 4.26718605e+03 1.37034720e+12 3.86693066e+10 1.81731155e+07 1.35666446e+27 402
3.10484033e+08 1.00177170e+01 4.26535761e+03 1.36849765e+12 3.86315901e+10 1.81731155e+07 1.35905136e+27 402
3.10680667e+08 1.00149536e+01 4.26352877e+03 1.36664771e+12 3.85938654e+10 1.81731155e+07 1.36144062e+27 402
3.10877300e+08 1.00121896e+01 4.26169954e+03 1.36479736e+12 3.85561325e+10 1.81731155e+07 1.36383225e+27 402
3.11073933e+08 1.00094251e+01 4.25986992e+03 1.36294662e+12 3.85183916e+10 1.81731155e+07 1.36622625e+27 402
3.11270567e+08 1.00066599e+01 4.25803991e+03 1.36109548e+12 3.84806427e+10 1.81731155e+07 1.36862261e+27 402
3.11467200e+08 1.00038727e+01 4.25619259e+03 1.35924395e+12 3.84428735e+10 1.81731155e+07 1.37102134e+27 402
3.11663833e+08 1.00010812e+01 4.25434194e+03 1.35739203e+12 3.84050943e+10 1.81731155e+07 1.37342242e+27 402
3.11860467e+08 9.99828902e+00 4.25249090e+03 1.35553972e+12 3.83673072e+10 1.81731155e+07 1.37582587e+27 402
3.12057100e+08 9.99549631e+00 4.25063948e+03 1.35368703e+12 3.83295122e+10 1.81731155e+07 1.37823168e+27 402
3.12253733e+08 9.99270301e+00 4.24878767e+03 1.35183395e+12 3.82917093e+10 1.81731155e+07 1.38063985e+27 402
3.12450367e+08 9.98990914e+00 4.24693548e+03 1.34998048e+12 3.82538986e+10 1.81731155e+07 1.38305037e+27 402
3.12647000e+08 9.98711469e+00 4.24508290e+03 1.34812663e+12 3.82160801e+10 1.81731155e+07 1.38546326e+27 402
3.12843633e+08 9.98431966e+00 4.24322995e+03 1.34627241e+12 3.81782538e+10 1.81731155e+07 1.38787851e+27 402
3.13040267e+08 9.98152406e+00 4.24137661e+03 1.34441780e+12 3.81404198e+10 1.81731155e+07 1.39029612e+27 402
3.13236900e+08 9.97872789e+00 4.23952289e+03 1.34256281e+12 3.81025780e+10 1.81731155e+07 1.39271609e+27 402
3.13433533e+08 9.97593115e+00 4.23766880e+03 1.34070744e+12 3.80647285e+10 1.81731155e+07 1.39513841e+27 402
3.13630167e+08 9.97311166e+00 4.23580048e+03 1.33885170e+12 3.80268744e+10 1.81731155e+07 1.39756310e+27 402
3.13826800e+08 9.97028757e+00 4.23392926e+03 1.33699558e+12 3.79890134e+10 1.81731155e+07 1.39999015e+27 402
3.14023433e+08 9.96746292e+00 4.23205767e+03 1.33513910e+12 3.79511447e+10 1.81731155e+07 1.40241955e+27 402
3.14220067e+08 9.96463770e+00 4.23018570e+03 1.33328224e+12 3.79132686e+10 1.81731155e+07 1.40485130e+27 402
3.14416700e+08 9.96181193e+00 4.22831337e+03 1.33142502e+12 3.78753850e+10 1.81731155e+07 1.40728541e+27 402
3.14613333e+08 9.95898560e+00 4.22644066e+03 1.32956743e+12 3.78374939e+10 1.81731155e+07 1.40972187e+27 402
3.14809967e+08 9.95615871e+00 4.22456759e+03 1.32770948e+12 3.77995953e+10 1.81731155e+07 1.41216069e+27 402
3.15006600e+08 9.95333127e+00 4.22269416e+03 1.32585116e+12 3.77616894e+10 1.81731155e+07 1.41460186e+27 402
3.15203233e+08 9.95050328e+00 4.22082035e+03 1.32399249e+12 3.77237760e+10 1.81731155e+07 1.41704538e+27 402
3.15399867e+08 9.94767474e+00 4.21894618e+03 1.32213345e+12 3.76858553e+10 1.81731155e+07 1.41949126e+27 402
3.15596500e+08 9.94484565e+00 4.21707165e+03 1.32027405e+12 3.76479272e+10 1.81731155e+07 1.42193949e+27 402
3.15793133e+08 9.94199127e+00 4.21517398e+03 1.31841429e+12 3.76099662e+10 1.81731155e+07 1.42439008e+27 402
3.15989767e+08 9.93913547e+00 4.21327515e+03 1.31655417e+12 3.75719970e+10 1.81731155e+07 1.42684302e+27 402
3.16186400e+08 9.93627914e+00 4.21137596e+03 1.31469371e+12 3.75340206e+10 1.81731155e+07 1.42929831e+27 402
3.16383033e+08 9.93342227e+00 4.20947641e+03 1.31283289e+12 3.74960371e+10 1.81731155e+07 1.43175594e+27 402
3.16579667e+08 9.93056486e+00 4.20757650e+03 1.31097173e+12 3.74580465e+10 1.81731155e+07 1.43421592e+27 402
3.16776300e+08 9.92770691e+00 4.20567624e+03 1.30911022e+12 3.74200487e+10 1.81731155e+07 1.43667825e+27 402
3.16972933e+08 9.92484844e+00 4.20377563e+03 1.30724835e+12 3.73820439e+10 1.81731155e+07 1.43914293e+27 402
3.17169567e+08 9.92198943e+00 4.20187466e+03 1.30538615e+12 3.73440320e+10 1.81731155e+07 1.44160996e+27 402
3.17366200e+08 9.91912989e+00 4.19997334e+03 1.30352360e+12 3.73060131e+10 1.81731155e+07 1.44407933e+27 402
3.17562833e+08 9.91626983e+00 4.19807167e+03 1.30166070e+12 3.72679871e+10 1.81731155e+07 1.44655106e+27 402
3.17759467e+08 9.91340354e+00 4.19616679e+03 1.29979747e+12 3.72299583e+10 1.81731155e+07 1.44902513e+27 402
3.17956100e+08 9.91051484e+00 4.19425060e+03 1.29793389e+12 3.71919383e+10 1.81731155e+07 1.45150155e+27 402
3.18152733e+08 9.90762563e+00 4.19233407e+03 1.29606998e+12 3.71539114e+10 1.81731155e+07 1.45398031e+27 402
3.18349367e+08 9.90473590e+00 4.19041719e+03 1.29420573e+12 3.71158778e+10 1.81731155e+07 1.45646141e+27 402
3.18546000e+08 9.90184565e+00 4.18849997e+03 1.29234115e+12 3.70778374e+10 1.81731155e+07 1.45894485e+27 402
3.18742633e+08 9.89895489e+00 4.18658241e+03 1.29047624e+12 3.70397902e+10 1.81731155e+07 1.46143064e+27 402
3.18939267e+08 9.89606362e+00 4.18466451e+03 1.28861101e+12 3.70017363e+10 1.81731155e+07 1.46391876e+27 402
3.19135900e+08 9.89317183e+00 4.18274627e+03 1.28674544e+12 3.69636757e+10 1.81731155e+07 1.46640923e+27 402
3.19332533e+08 9.89027954e+00 4.18082770e+03 1.28487954e+12 3.69256084e+10 1.81731155e+07 1.46890204e+27 402
3.19529167e+08 9.88738675e+00 4.17890879e+03 1.28301332e+12 3.68875344e+10 1.81731155e+07 1.47139719e+27 402
3.19725800e+08 9.88449345e+00 4.17698954e+03 1.28114677e+12 3.68494538e+10 1.81731155e+07 1.47389468e+27 402
3.19922433e+08 9.88158461e+00 4.17505566e+03 1.27927990e+12 3.68113502e+10 1.81731155e+07 1.47639451e+27 402
3.20119067e+08 9.87866395e+00 4.17311066e+03 1.27741271e+12 3.67732277e+10 1.81731155e+07 1.47889668e+27 402
3.20315700e+08 9.87574280e+00 4.17116533e+03 1.27554520e+12 3.67350988e+10 1.81731155e+07 1.48140118e+27 402
3.20512333e+08 9.87282115e+00 4.16921967e+03 1.27367738e+12 3.66969634e+10 1.81731155e+07 1.48390802e+27 402
3.20708967e+08 9.86989901e+00 4.16727369e+03 1.27180924e+12 3.66588215e+10 1.81731155e+07 1.48641719e+27 402
3.20905600e+08 9.86697638e+00 4.16532738e+03 1.26994079e+12 3.66206733e+10 1.81731155e+07 1.48892870e+27 402
3.21102233e+08 9.86405326e+00 4.16338074e+03 1.26807202e+12 3.65825188e+10 1.81731155e+07 1.49144254e+27 402
3.21298867e+08 9.86112966e+00 4.16143378e+03 1.26620295e+12 3.65443578e+10 1.81731155e+07 1.49395872e+27 402
3.21495500e+08 9.85820557e+00 4.15948650e+03 1.26433357e+12 3.65061906e+10 1.81731155e+07 1.49647722e+27 402
3.21692133e+08 9.85528100e+00 4.15753890e+03 1.26246387e+12 3.64680171e+10 1.81731155e+07 1.49899807e+27 402
3.21888767e+08 9.85235456e+00 4.15559018e+03 1.26059387e+12 3.64298380e+10 1.81731155e+07 1.50152124e+27 402
3.22085400e+08 9.84940077e+00 4.15362592e+03 1.25872357e+12 3.63916667e+10 1.81731155e+07 1.50404675e+27 402
3.22282033e+08 9.84644651e+00 4.15166135e+03 1.25685296e+12 3.63534894e+10 1.81731155e+07 1.50657459e+27 402
3.22478667e+08 9.84349179e+00 4.14969646e+03 1.25498206e+12 3.63153059e+10 1.81731155e+07 1.50910475e+27 402
3.22675300e+08 9.84053659e+00 4.14773126e+03 1.25311086e+12 3.62771164e+10 1.81731155e+07 1.51163724e+27 402
3.22871933e+08 9.83758092e+00 4.14576575e+03 1.25123937e+12 3.62389209e+10 1.81731155e+07 1.51417206e+27 402
3.23068567e+08 9.83462479e+00 4.14379993e+03 1.24936758e+12 3.62007193e+10 1.81731155e+07 1.51670920e+27 402
3.23265200e+08 9.83166820e+00 4.14183380e+03 1.24749549e+12 3.61625118e+10 1.81731155e+07 1.51924867e+27 402
3.23461833e+08 9.82871114e+00 4.13986737e+03 1.24562312e+12 3.61242983e+10 1.81731155e+07 1.52179046e+27 402
3.23658467e+08 9.82575363e+00 4.13790063e+03 1.24375045e+12 3.60860788e+10 1.81731155e+07 1.52433458e+27 402
3.23855100e+08 9.82279566e+00 4.13593358e+03 1.24187750e+12 3.60478535e+10 1.81731155e+07 1.52688103e+27 402
3.24051733e+08 9.81981937e+00 4.13395114e+03 1.24000425e+12 3.60096119e+10 1.81731155e+07 1.52942980e+27 402
3.24248367e+08 9.81683286e+00 4.13196015e+03 1.23813072e+12 3.59713589e+10 1.81731155e+07 1.53198089e+27 402
3.24445000e+08 9.81384591e+00 4.12996885e+03 1.23625691e+12 3.59331002e+10 1.81731155e+07 1.53453430e+27 402
3.24641633e+08 9.81085851e+00 4.12797726e+03 1.23438282e+12 3.58948358e+10 1.81731155e+07 1.53709003e+27 402
3.24838267e+08 9.80787067e+00 4.12598537e+03 1.23250845e+12 3.58565656e+10 1.81731155e+07 1.53964807e+27 402
3.25034900e+08 9.80488239e+00 4.12399319e+03 1.23063381e+12 3.58182899e+10 1.81731155e+07 1.54220844e+27 402
3.25231533e+08 9.80189366e+00 4.12200072e+03 1.22875889e+12 3.57800084e+10 1.81731155e+07 1.54477112e+27 402
3.25428167e+08 9.79890450e+00 4.12000795e+03 1.22688369e+12 3.57417214e+10 1.81731155e+07 1.54733612e+27 402
3.25624800e+08 9.79591490e+00 4.11801489e+03 1.22500822e+12 3.57034288e+10 1.81731155e+07 1.54990344e+27 402
3.25821433e+08 9.79292487e+00 4.11602155e+03 1.22313248e+12 3.56651306e+10 1.81731155e+07 1.55247307e+27 402
3.26018067e+08 9.78992419e+00 4.11402078e+03 1.22125646e+12 3.56268275e+10 1.81731155e+07 1.55504502e+27 402
3.26214700e+08 9.78690463e+00 4.11200686e+03 1.21938018e+12 3.55885201e+10 1.81731155e+07 1.55761929e+27 402
3.26411333e+08 9.78388465e+00 4.10999266e+03 1.21750363e+12 3.55502073e+10 1.81731155e+07 1.56019586e+27 402
3.26607967e+08 9.78086425e+00 4.10797817e+03 1.21562683e+12 3.55118892e+10 1.81731155e+07 1.56277475e+27 402
3.26804600e+08 9.77784342e+00 4.10596341e+03 1.21374976e+12 3.54735657e+10 1.81731155e+07 1.56535594e+27 402
3.27001233e+08 9.77482218e+00 4.10394836e+03 1.21187243e+12 3.54352370e+10 1.81731155e+07 1.56793944e+27 402
3.27197867e+08 9.77180052e+00 4.10193304e+03 1.20999484e+12 3.53969029e+10 1.81731155e+07 1.57052525e+27 402
3.27394500e+08 9.76877845e+00 4.09991744e+03 1.20811699e+12 3.53585636e+10 1.81731155e+07 1.57311337e+27 402
3.27591133e+08 9.76575597e+00 4.09790157e+03 1.20623889e+12 3.53202191e+10 1.81731155e+07 1.57570380e+27 402
3.27787767e+08 9.76273307e+00 4.09588542e+03 1.20436054e+12 3.52818693e+10 1.81731155e+07 1.57829654e+27 402
3.27984400e+08 9.75970457e+00 4.09386532e+03 1.20248193e+12 3.52435147e+10 1.81731155e+07 1.58089158e+27 402
3.28181033e+08 9.75665177e+00 4.09182802e+03 1.20060307e+12 3.52051563e+10 1.81731155e+07 1.58348893e+27 402
3.28377667e+08 9.75359857e+00 4.08979046e+03 1.19872396e+12 3.51667929e+10 1.81731155e+07 1.58608859e+27 402
3.28574300e+08 9.75054498e+00 4.08775263e+03 1.19684461e+12 3.51284244e+10 1.81731155e+07 1.58869054e+27 402
3.28770933e+08 9.74749099e+00 4.08571454e+03 1.19496501e+12 3.50900510e+10 1.81731155e+07 1.59129479e+27 402
3.28967567e+08 9.74443660e+00 4.08367618e+03 1.19308517e+12 3.50516727e+10 1.81731155e+07 1.59390134e+27 402
3.29164200e+08 9.74138182e+00 4.08163756e+03 1.19120510e+12 3.50132895e+10 1.81731155e+07 1.59651018e+27 402
3.29360833e+08 9.73832666e+00 4.07959869e+03 1.18932478e+12 3.49749013e+10 1.81731155e+07 1.59912133e+27 402
3.29557467e+08 9.73527110e+00 4.07755955e+03 1.18744422e+12 3.49365083e+10 1.81731155e+07 1.60173478e+27 402
3.29754100e+08 9.73221516e+00 4.07552016e+03 1.18556343e+12 3.48981104e+10 1.81731155e+07 1.60435052e+27 402
3.29950733e+08 9.72915560e+00 4.07347780e+03 1.18368240e+12 3.48597064e+10 1.81731155e+07 1.60696857e+27 402
3.30147367e+08 9.72606987e+00 4.07141364e+03 1.18180113e+12 3.48212866e+10 1.81731155e+07 1.60958891e+27 402
3.30344000e+08 9.72298376e+00 4.06934923e+03 1.17991964e+12 3.47828622e+10 1.81731155e+07 1.61221154e+27 402
3.30540633e+08 9.71989728e+00 4.06728457e+03 1.17803792e+12 3.47444331e+10 1.81731155e+07 1.61483646e+27 402
3.30737267e+08 9.71681043e+00 4.06521966e+03 1.17615598e+12 3.47059994e+10 1.81731155e+07 1.61746367e+27 402
3.30933900e+08 9.71372321e+00 4.06315450e+03 1.17427381e+12 3.46675612e+10 1.81731155e+07 1.62009317e+27 402
3.31130533e+08 9.71063563e+00 4.06108910e+03 1.17239141e+12 3.46291184e+10 1.81731155e+07 1.62272496e+27 402
3.31327167e+08 9.70754768e+00 4.05902346e+03 1.17050880e+12 3.45906710e+10 1.81731155e+07 1.62535904e+27 402
3.31523800e+08 9.70445937e+00 4.05695757e+03 1.16862596e+12 3.45522192e+10 1.81731155e+07 1.62799541e+27 402
3.31720433e+08 9.70137070e+00 4.05489145e+03 1.16674291e+12 3.45137628e+10 1.81731155e+07 1.63063407e+27 402
3.31917067e+08 5.05279318e+00 2.98841840e+03 1.16576204e+12 7.85697045e+10 3.02770235e+07 1.63327501e+27 400
3.32113700e+08 5.05177488e+00 2.98798268e+03 1.16478074e+12 7.85231513e+10 3.02770235e+07 1.63465213e+27 400
3.32310333e+08 5.05075614e+00 2.98754678e+03 1.16379998e+12 7.84765779e+10 3.02770235e+07 1.63603061e+27 400
3.32506967e+08 5.04973698e+00 2.98711077e+03 1.16281974e+12 7.84300231e+10 3.02770235e+07 1.63741043e+27 400
3.32703600e+08 5.04871554e+00 2.98667403e+03 1.16184004e+12 7.83834746e+10 3.02770235e+07 1.63879162e+27 400
3.32900233e+08 5.04769466e+00 2.98623752e+03 1.16086087e+12 7.83369513e+10 3.02770235e+07 1.64017415e+27 400
3.33096867e+08 5.04667434e+00 2.98580125e+03 1.15988222e+12 7.82904532e+10 3.02770235e+07 1.64155804e+27 400
3.33293500e+08 5.04565456e+00 2.98536522e+03 1.15890411e+12 7.82439801e+10 3.02770235e+07 1.64294328e+27 400
3.33490133e+08 5.04463533e+00 2.98492942e+03 1.15792652e+12 7.81975321e+10 3.02770235e+07 1.64432988e+27 400
3.33686767e+08 5.04361665e+00 2.98449386e+03 1.15694945e+12 7.81511091e+10 3.02770235e+07 1.64571783e+27 400
3.33883400e+08 5.04259852e+00 2.98405853e+03 1.15597291e+12 7.81047110e+10 3.02770235e+07 1.64710714e+27 400
3.34080033e+08 5.04157749e+00 2.98362240e+03 1.15499689e+12 7.80583171e+10 3.02770235e+07 1.64849781e+27 400
3.34276667e+08 5.04055664e+00 2.98318640e+03 1.15402139e+12 7.80119459e+10 3.02770235e+07 1.64988983e+27 400
3.34473300e+08 5.03953634e+00 2.98275063e+03 1.15304642e+12 7.79655995e+10 3.02770235e+07 1.65128320e+27 400
3.34669933e+08 5.03851657e+00 2.98231510e+03 1.15207196e+12 7.79192779e+10 3.02770235e+07 1.65267794e+27 400
3.34866567e+08 5.03749736e+00 2.98187980e+03 1.15109803e+12 7.78729809e+10 3.02770235e+07 1.65407402e+27 400
3.35063200e+08 5.03647868e+00 2.98144473e+03 1.15012461e+12 7.78267087e+10 3.02770235e+07 1.65547147e+27 400
3.35259833e+08 5.03546055e+00 2.98100989e+03 1.14915171e+12 7.77804610e+10 3.02770235e+07 1.65687028e+27 400
3.35456467e+08 5.03444087e+00 2.98057468e+03 1.14817932e+12 7.77342258e+10 3.02770235e+07 1.65827044e+27 400
3.35653100e+08 5.03341999e+00 2.98013920e+03 1.14720745e+12 7.76880050e+10 3.02770235e+07 1.65967196e+27 400
3.35849733e+08 5.03239965e+00 2.97970395e+03 1.14623610e+12 7.76418087e+10 3.02770235e+07 1.66107484e+27 400
3.36046367e+08 5.03137986e+00 2.97926893e+03 1.14526525e+12 7.75956368e+10 3.02770235e+07 1.66247908e+27 400
3.36243000e+08 5.03036060e+00 2.97883414e+03 1.14429492e+12 7.75494894e+10 3.02770235e+07 1.66388467e+27 400
3.36439633e+08 5.02934188e+00 2.97839958e+03 1.14332510e+12 7.75033662e+10 3.02770235e+07 1.66529163e+27 400
3.36636267e+08 5.02832370e+00 2.97796525e+03 1.14235579e+12 7.74572674e+10 3.02770235e+07 1.66669994e+27 400
3.36832900e+08 5.02730532e+00 2.97753090e+03 1.14138699e+12 7.74111881e+10 3.02770235e+07 1.66810962e+27 400
3.37029533e+08 5.02628439e+00 2.97709570e+03 1.14041870e+12 7.73651127e+10 3.02770235e+07 1.66952066e+27 400
3.37226167e+08 5.02526400e+00 2.97666074e+03 1.13945091e+12 7.73190616e+10 3.02770235e+07 1.67093305e+27 400
3.37422800e+08 5.02424414e+00 2.97622600e+03 1.13848363e+12 7.72730346e+10 3.02770235e+07 1.67234681e+27 400
3.37619433e+08 5.02322481e+00 2.97579149e+03 1.13751686e+12 7.72270316e+10 3.02770235e+07 1.67376193e+27 400
3.37816067e+08 5.02220601e+00 2.97535721e+03 1.13655059e+12 7.71810527e+10 3.02770235e+07 1.67517841e+27 400
3.38012700e+08 5.02118775e+00 2.97492316e+03 1.13558482e+12 7.71350978e+10 3.02770235e+07 1.67659625e+27 400
3.38209333e+08 5.02017001e+00 2.97448933e+03 1.13461956e+12 7.70891667e+10 3.02770235e+07 1.67801545e+27 400
3.38405967e+08 5.01914961e+00 2.97405484e+03 1.13365479e+12 7.70432421e+10 3.02770235e+07 1.67943602e+27 400
3.38602600e+08 5.01812909e+00 2.97362041e+03 1.13269053e+12 7.69973378e+10 3.02770235e+07 1.68085795e+27 400
3.38799233e+08 5.01710910e+00 2.97318619e+03 1.13172676e+12 7.69514574e+10 3.02770235e+07 1.68228124e+27 400
3.38995867e+08 5.01608964e+00 2.97275221e+03 1.13076350e+12 7.69056007e+10 3.02770235e+07 1.68370589e+27 400
3.39192500e+08 5.01507071e+00 2.97231845e+03 1.12980073e+12 7.68597677e+10 3.02770235e+07 1.68513191e+27 400
3.39389133e+08 5.01405230e+00 2.97188491e+03 1.12883846e+12 7.68139584e+10 3.02770235e+07 1.68655929e+27 400
3.39585767e+08 5.01303442e+00 2.97145159e+03 1.12787668e+12 7.67681727e+10 3.02770235e+07 1.68798803e+27 400
3.39782400e+08 5.01201524e+00 2.97101793e+03 1.12691540e+12 7.67223997e+10 3.02770235e+07 1.68941814e+27 400
3.39979033e+08 5.01099456e+00 2.97058386e+03 1.12595461e+12 7.66766384e+10 3.02770235e+07 1.69084962e+27 400
3.40175667e+08 5.00997441e+00 2.97015002e+03 1.12499431e+12 7.66309005e+10 3.02770235e+07 1.69228246e+27 400
3.40372300e+08 5.00895478e+00 2.96971639e+03 1.12403450e+12 7.65851861e+10 3.02770235e+07 1.69371666e+27 400
3.40568933e+08 5.00793568e+00 2.96928299e+03 1.12307519e+12 7.65394951e+10 3.02770235e+07 1.69515223e+27 400
3.40765567e+08 5.00691709e+00 2.96884981e+03 1.12211637e+12 7.64938275e+10 3.02770235e+07 1.69658917e+27 400
3.40962200e+08 5.00589903e+00 2.96841686e+03 1.12115803e+12 7.64481832e+10 3.02770235e+07 1.69802747e+27 400
3.41158833e+08 5.00488103e+00 2.96798396e+03 1.12020018e+12 7.64025593e+10 3.02770235e+07 1.69946714e+27 400
3.41355467e+08 5.00386017e+00 2.96755012e+03 1.11924282e+12 7.63569374e+10 3.02770235e+07 1.70090817e+27 400
3.41552100e+08 5.00283982e+00 2.96711649e+03 1.11828595e+12 7.63113386e+10 3.02770235e+07 1.70235057e+27 400
3.41748733e+08 5.00181999e+00 2.96668309e+03 1.11732956e+12 7.62657629e+10 3.02770235e+07 1.70379434e+27 400
3.41945367e+08 5.00080067e+00 2.96624990e+03 1.11637365e+12 7.62202104e+10 3.02770235e+07 1.70523947e+27 400
3.42142000e+08 4.99978188e+00 2.96581693e+03 1.11541823e+12 7.61746810e+10 3.02770235e+07 1.70668598e+27 400
3.42338633e+08 4.99876359e+00 2.96538419e+03 1.11446329e+12 7.61291746e+10 3.02770235e+07 1.70813385e+27 400
3.42535267e+08 4.99774583e+00 2.96495166e+03 1.11350883e+12 7.60836911e+10 3.02770235e+07 1.70958309e+27 400
3.42731900e+08 4.99672563e+00 2.96451861e+03 1.11255486e+12 7.60382162e+10 3.02770235e+07 1.71103370e+27 400
3.42928533e+08 4.99570502e+00 2.96408554e+03 1.11160136e+12 7.59927595e+10 3.02770235e+07 1.71248567e+27 400
3.43125167e+08 4.99468492e+00 2.96365269e+03 1.11064834e+12 7.59473257e+10 3.02770235e+07 1.71393902e+27 400
3.43321800e+08 4.99366533e+00 2.96322006e+03 1.10969580e+12 7.59019147e+10 3.02770235e+07 1.71539373e+27 400
3.43518433e+08 4.99264625e+00 2.96278765e+03 1.10874373e+12 7.58565265e+10 3.02770235e+07 1.71684982e+27 400
3.43715067e+08 4.99162768e+00 2.96235545e+03 1.10779215e+12 7.58111611e+10 3.02770235e+07 1.71830727e+27 400
3.43911700e+08 4.99060963e+00 2.96192347e+03 1.10684103e+12 7.57658183e+10 3.02770235e+07 1.71976610e+27 400
3.44108333e+08 4.98959053e+00 2.96149118e+03 1.10589039e+12 7.57204888e+10 3.02770235e+07 1.72122629e+27 400
3.44304967e+08 4.98856963e+00 2.96105833e+03 1.10494023e+12 7.56751680e+10 3.02770235e+07 1.72268786e+27 400
3.44501600e+08 4.98754924e+00 2.96062569e+03 1.10399054e+12 7.56298698e+10 3.02770235e+07 1.72415080e+27 400
3.44698233e+08 4.98652935e+00 2.96019327e+03 1.10304131e+12 7.55845941e+10 3.02770235e+07 1.72561510e+27 400
3.44894867e+08 4.98550997e+00 2.95976106e+03 1.10209256e+12 7.55393408e+10 3.02770235e+07 1.72708078e+27 400
3.45091500e+08 4.98449110e+00 2.95932907e+03 1.10114428e+12 7.54941101e+10 3.02770235e+07 1.72854783e+27 400
3.45288133e+08 4.98347273e+00 2.95889729e+03 1.10019647e+12 7.54489017e+10 3.02770235e+07 1.73001626e+27 400
3.45484767e+08 4.98245470e+00 2.95846567e+03 1.09924913e+12 7.54037147e+10 3.02770235e+07 1.73148605e+27 400
3.45681400e+08 4.98143347e+00 2.95803304e+03 1.09830225e+12 7.53585284e+10 3.02770235e+07 1.73295722e+27 400
3.45878033e+08 4.98041274e+00 2.95760063e+03 1.09735584e+12 7.53133643e+10 3.02770235e+07 1.73442976e+27 400
3.46074667e+08 4.97939251e+00 2.95716843e+03 1.09640990e+12 7.52682226e+10 3.02770235e+07 1.73590367e+27 400
3.46271300e+08 4.97837279e+00 2.95673645e+03 1.09546442e+12 7.52231030e+10 3.02770235e+07 1.73737896e+27 400
3.46467933e+08 4.97735357e+00 2.95630467e+03 1.09451940e+12 7.51780056e+10 3.02770235e+07 1.73885562e+27 400
3.46664567e+08 4.97633485e+00 2.95587311e+03 1.09357485e+12 7.51329303e+10 3.02770235e+07 1.74033365e+27 400
3.46861200e+08 4.97531663e+00 2.95544176e+03 1.09263076e+12 7.50878771e+10 3.02770235e+07 1.74181306e+27 400
3.47057833e+08 4.97429622e+00 2.95500992e+03 1.09168713e+12 7.50428331e+10 3.02770235e+07 1.74329385e+27 400
3.47254467e+08 4.97327509e+00 2.95457798e+03 1.09074396e+12 7.49978052e+10 3.02770235e+07 1.74477600e+27 400
3.47451100e+08 4.97225447e+00 2.95414624e+03 1.08980125e+12 7.49527993e+10 3.02770235e+07 1.74625954e+27 400
3.47647733e+08 4.97123434e+00 2.95371472e+03 1.08885900e+12 7.49078153e+10 3.02770235e+07 1.74774444e+27 400
3.47844367e+08 4.97021471e+00 2.95328341e+03 1.08791721e+12 7.48628533e+10 3.02770235e+07 1.74923072e+27 400
3.48041000e+08 4.96919558e+00 2.95285231e+03 1.08697588e+12 7.48179130e+10 3.02770235e+07 1.75071838e+27 400
3.48237633e+08 4.96817694e+00 2.95242141e+03 1.08603500e+12 7.47729946e+10 3.02770235e+07 1.75220741e+27 400
3.48434267e+08 4.96715749e+00 2.95199028e+03 1.08509457e+12 7.47280903e+10 3.02770235e+07 1.75369782e+27 400
3.48630900e+08 4.96613595e+00 2.95155845e+03 1.08415460e+12 7.46831923e+10 3.02770235e+07 1.75518961e+27 400
3.48827533e+08 4.96511491e+00 2.95112684e+03 1.08321509e+12 7.46383159e+10 3.02770235e+07 1.75668277e+27 400
3.49024167e+08 4.96409436e+00 2.95069543e+03 1.08227602e+12 7.45934613e+10 3.02770235e+07 1.75817731e+27 400
3.49220800e+08 4.96307431e+00 2.95026423e+03 1.08133741e+12 7.45486283e+10 3.02770235e+07 1.75967323e+27 400
3.49417433e+08 4.96205474e+00 2.94983324e+03 1.08039925e+12 7.45038169e+10 3.02770235e+07 1.76117052e+27 400
3.49614067e+08 4.96103566e+00 2.94940245e+03 1.07946154e+12 7.44590270e+10 3.02770235e+07 1.76266919e+27 400
