#RRR|Lz25|Lz50|Lz75|Lzmean|
1.003531625e+06|2.625024394e+26|4.801109677e+26|5.737983449e+26|4.118673373e+26|4.118673373e+28
1.006915877e+06|2.918852097e+26|4.677299343e+26|6.087509863e+26|4.336478248e+26|4.336478248e+28
1.010416357e+06|3.389388201e+26|4.563073770e+26|5.896915649e+26|4.295263212e+26|4.295263212e+28
1.013592945e+06|2.497333728e+26|4.625314744e+26|5.912627068e+26|4.147729217e+26|4.147729217e+28
1.016734964e+06|2.641483088e+26|4.542933501e+26|5.903683180e+26|4.084559984e+26|4.084559984e+28
1.019958423e+06|3.180346929e+26|4.897237567e+26|6.100612443e+26|4.414411403e+26|4.414411403e+28
1.023504371e+06|2.787892438e+26|4.912642916e+26|6.115326219e+26|4.395566103e+26|4.395566103e+28
1.026660479e+06|3.240643341e+26|5.106631338e+26|6.262353798e+26|4.523618327e+26|4.523618327e+28
1.030034113e+06|2.961039563e+26|4.864796001e+26|6.079573992e+26|4.350912790e+26|4.350912790e+28
1.033179340e+06|3.546217367e+26|5.444291990e+26|6.341365802e+26|4.774836004e+26|4.774836004e+28
1.036862440e+06|2.688982063e+26|5.319195562e+26|6.392921972e+26|4.473074145e+26|4.473074145e+28
1.040033839e+06|3.385493214e+26|5.080124846e+26|6.353688065e+26|4.626987561e+26|4.626987561e+28
1.043579033e+06|3.071574712e+26|5.056994580e+26|6.219616105e+26|4.486404830e+26|4.486404830e+28
1.047391576e+06|2.923755221e+26|4.882636597e+26|6.272944006e+26|4.518247008e+26|4.518247008e+28
1.050537557e+06|2.359641900e+26|4.609837604e+26|6.308096618e+26|4.229182525e+26|4.229182525e+28
1.053241391e+06|2.922934959e+26|5.180645741e+26|6.363741089e+26|4.576551288e+26|4.576551288e+28
1.056086642e+06|2.765998799e+26|5.093547470e+26|6.337637369e+26|4.416017953e+26|4.416017953e+28
1.058962531e+06|3.412594322e+26|5.496751001e+26|6.544021242e+26|4.774494207e+26|4.774494207e+28
1.062403352e+06|3.174610999e+26|5.998407500e+26|6.691533579e+26|4.931775451e+26|4.931775451e+28
1.065663634e+06|2.431290232e+26|4.849175275e+26|6.392372577e+26|4.407169823e+26|4.407169823e+28
1.068824461e+06|3.553391593e+26|4.907075846e+26|6.433755359e+26|4.650390376e+26|4.650390376e+28
1.071908451e+06|3.018402762e+26|4.965061338e+26|6.780520066e+26|4.627361845e+26|4.627361845e+28
1.074739804e+06|3.277155319e+26|5.392822231e+26|6.565013003e+26|4.857692655e+26|4.857692655e+28
1.077715695e+06|3.417578125e+26|5.458437570e+26|6.583618587e+26|4.915771395e+26|4.915771395e+28
1.080672734e+06|2.845393367e+26|5.112336337e+26|6.553919027e+26|4.624760188e+26|4.624760188e+28
1.083754031e+06|3.901871607e+26|5.956517384e+26|6.890770364e+26|5.261407509e+26|5.261407509e+28
1.087119234e+06|4.004335307e+26|5.839090469e+26|6.905044040e+26|5.231001993e+26|5.231001993e+28
1.090275978e+06|3.168088585e+26|5.178292760e+26|7.100118236e+26|4.836178707e+26|4.836178707e+28
1.092928257e+06|3.680090500e+26|5.237046393e+26|6.918523272e+26|4.851572597e+26|4.851572597e+28
1.095385260e+06|3.083918420e+26|5.847894428e+26|7.147762951e+26|5.129462035e+26|5.129462035e+28
